file_name,file_urls
Marneus Calgar,https://deckstats.net/decks/175877/2883045-marneus-calgar/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Anje - Infinite Madness,https://deckstats.net/decks/21924/1608568-commander-anje-infinite-madnes/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Daretti, Scrap Savant",https://deckstats.net/decks/136627/2882651-daretti-scrap-savant/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gisa Zombie Tokens,https://deckstats.net/decks/22637/199664-gisa-zombie-tokens/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Guilds of Ravnica,https://deckstats.net/decks/213953/2700644-guilds-of-ravnica/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kalitas, Lord of Removal",https://deckstats.net/decks/76835/1392897-kalitas-lord-of-removal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Breya, Etherium Walker",https://deckstats.net/decks/48786/1074425-breya-etherium-walker/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Merensita,https://deckstats.net/decks/29548/2818813-merensita/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Necron Dynasties - Acqui,https://deckstats.net/decks/60139/2881253-necron-dynasties-acqui/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Necron Dynasties (Warhammer 40k),https://deckstats.net/decks/64635/2881082-necron-dynasties-warhammer-40k/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Forces of the Imperium (Precon),https://deckstats.net/decks/166571/2866106-forces-of-the-imperium-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Necron Dynasties (Warhammer 40k) - Precon,https://deckstats.net/decks/166571/2866051-necron-dynasties-warhammer-40k/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Aminatou, Fate Bouncing",https://deckstats.net/decks/101331/1068967-aminatou-fate-bouncing/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Sigarda, Humans' Grace",https://deckstats.net/decks/101331/1020360-sigarda-humans-grace/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Cube,https://deckstats.net/decks/100858/2794324-commander-cube/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Genèse Primitive,https://deckstats.net/decks/120319/1400081-gen-se-primitive/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Naya Landfall,https://deckstats.net/decks/171971/2293776-commander-naya-landfall/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
New Modification: Commander - Jeskai Cycling,https://deckstats.net/decks/171971/2617022-new-modification-commander-jes/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Red Artifacts,https://deckstats.net/decks/171971/2304580-commander-red-artifacts/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ognis Treasure Commander,https://deckstats.net/decks/105843/2878472-ognis-treasure-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Some Slivers,https://deckstats.net/decks/8383/2838906-some-slivers/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Speedrun! (cEDH  Competative Commander),https://deckstats.net/decks/165684/2879661-speedrun-cedh-competative-comm/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Speedrun! (EDH  Commander),https://deckstats.net/decks/165684/2836370-speedrun-edh-commander-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Ob Nixilis, the Fallen",https://deckstats.net/decks/33836/2625999-ob-nixilis-the-fallen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Prossh - The snacking one,https://deckstats.net/decks/35142/2615605-prossh-the-snacking-one/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Omnath - The world-shaping jelly bean,https://deckstats.net/decks/216911/2879205-copy-of-omnath-the-world-shapi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Next Modify: Commander - Bant Auras,https://deckstats.net/decks/171971/2616833-next-modify-commander-bant-aur/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Symbiotic Swarm Mod,https://deckstats.net/decks/81021/2877526-symbiotic-swarm-mod/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Sultai Self-Mill Reanimator,https://deckstats.net/decks/171971/2297099-commander-sultai-self-mill-rea/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Morsi Cano,https://deckstats.net/decks/154872/1825551-morsi-cano/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Zur the Enchanter,https://deckstats.net/decks/217368/2878740-copy-of-zur-the-enchanter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Zur the Enchanter,https://deckstats.net/decks/217368/2878737-copy-of-zur-the-enchanter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sisay_Geddon (Leviathan) ver 2022,https://deckstats.net/decks/85077/2686353-sisay-geddon-leviathan-ver-202/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Lathril Elves,https://deckstats.net/decks/184017/2878653-lathril-elves/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Illuna, wishing for better tribal support",https://deckstats.net/decks/24358/1625884-illuna-wishing-for-better-trib/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Wilhelt, the Rotcleaver - EDH - Zombie Tribal",https://deckstats.net/decks/90097/2516878-wilhelt-the-rotcleaver-edh-zom/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Marchesa,https://deckstats.net/decks/37063/422959-commander-marchesa/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Dimir Rogues,https://deckstats.net/decks/171971/1915671-commander-dimir-rogues/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sergeant Lathril and he's army,https://deckstats.net/decks/20459/2876594-sergeant-lathril-and-he-s-army/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zur for President,https://deckstats.net/decks/8383/38557-zur-for-president/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Maniobras evasivas Commander(derevi),https://deckstats.net/decks/9118/56169-maniobras-evasivas-commander-d/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Boros commander,https://deckstats.net/decks/9118/61744-boros-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
🦜Bird Attack Deck - Derevi Bird Tribal,https://deckstats.net/decks/170339/1881681--bird-attack-deck-derevi-bird-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Zada, Aggro Commander",https://deckstats.net/decks/204427/2877292-copy-of-zada-aggro-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Brood of the Hydra,https://deckstats.net/decks/126899/1637127-brood-of-the-hydra/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Prossh, Skyraider of Kher - Sacrifice",https://deckstats.net/decks/172597/2855273-prossh-skyraider-of-kher-sacri/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jodeck,https://deckstats.net/decks/76835/1213390-jodeck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mogis cares not from whence the blood flows!,https://deckstats.net/decks/60920/901490-mogis-cares-not-from-whence-th/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Adrix and Nev, Twincasters - Tokens",https://deckstats.net/decks/172597/2055810-adrix-and-nev-twincasters-toke/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marwyn, the Nurturer (Elf Tribal, cEDH)",https://deckstats.net/decks/100287/1845241-marwyn-the-nurturer-elf-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
ping pong,https://deckstats.net/decks/218930/2800933-ping-pong/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Phenax Defender Mill,https://deckstats.net/decks/217913/2785739-phenax-defender-mill/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Lady of the War - Alesha, Who Smiles at Death",https://deckstats.net/decks/211361/2783331-lady-of-the-war-alesha-who-smi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Winter is Here Motherf*****,https://deckstats.net/decks/14296/1888840-winter-is-here-motherf-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Hammer to Strike - Valduk, Keeper of the Flame",https://deckstats.net/decks/211361/2763806-hammer-to-strike-valduk-keeper/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Rakdos deck - Kardur, Doomscourge",https://deckstats.net/decks/211361/2785736-rakdos-deck-kardur-doomscourge/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Shape Shifter,https://deckstats.net/decks/13970/335412-commander-shape-shifter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Faster, Further, Bigger",https://deckstats.net/decks/126899/2419202-faster-further-bigger/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nemata,https://deckstats.net/decks/4447/611881-nemata/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Waves of the Serpent,https://deckstats.net/decks/126899/2232115-waves-of-the-serpent/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Krenko el empedernido y su banda de chorizos,https://deckstats.net/decks/220424/2862741-krenko-el-empedernido-y-su-ban/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Elvish Empire,https://deckstats.net/decks/183841/2492752-elvish-empire/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Chaos Storm - Melek, Izzet Paragon",https://deckstats.net/decks/211361/2794574-chaos-storm-melek-izzet-parago/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Muldrotha Graveyard,https://deckstats.net/decks/121877/1714787-muldrotha-graveyard/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Andromeda,https://deckstats.net/decks/13970/190157-commander-andromeda/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"K'rrik, Son of Yawgmoth Commander",https://deckstats.net/decks/54966/1756635-k-rrik-son-of-yawgmoth-command/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yawgmoth, brings his patients back from the deads",https://deckstats.net/decks/85903/1386884-yawgmoth-brings-his-patients-b/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mazirek's deadly rotwood,https://deckstats.net/decks/85903/1124493-mazirek-s-deadly-rotwood/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mirri's weenie army,https://deckstats.net/decks/85903/1326024-mirri-s-weenie-army/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Silas & Rebbec,https://deckstats.net/decks/85903/2676861-silas-rebbec/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yennett, Cryptic Sovereign - Esper  Odd's Win",https://deckstats.net/decks/109467/1054273-yennett-cryptic-sovereign-espe/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nalia de'Arnise -Orzhov Party Time,https://deckstats.net/decks/109467/2593655-nalia-de-arnise-orzhov-party-t/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Aristocrats of Locthwain,https://deckstats.net/decks/42204/1431680-aristocrats-of-locthwain/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Kadena,https://deckstats.net/decks/37063/1391845-commander-kadena/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Brago,https://deckstats.net/decks/37063/1068488-commander-brago/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Edgar Markov,https://deckstats.net/decks/37063/802911-commander-edgar-markov/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Commander,https://deckstats.net/decks/21887/159098-sliver-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Edgar,https://deckstats.net/decks/82582/1316268-edgar/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Shoot to Thrill X,https://deckstats.net/decks/191814/2667114-commander-shoot-to-thrill-x/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Squee the goat,https://deckstats.net/decks/220432/2869076-squee-the-goat/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Malcolm & Kediss,https://deckstats.net/decks/48786/1835369-malcolm-kediss/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
2020 - Symbiotic Swarm - C20 Commander 2020 - (Precon),https://deckstats.net/decks/217805/2870509-2020-symbiotic-swarm-c20-comma/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Froggies =),https://deckstats.net/decks/153726/2706056-froggies-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Daretti 's wonderful scrap,https://deckstats.net/decks/85903/782008-daretti-s-wonderful-scrap/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jhoira's Workshop,https://deckstats.net/decks/14296/995846-jhoira-s-workshop/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rakdos Demons,https://deckstats.net/decks/88890/899859-rakdos-demons/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kalitas, Traidor de ghet",https://deckstats.net/decks/82449/720101-kalitas-traidor-de-ghet/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Humans,https://deckstats.net/decks/222731/2867548-humans/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mazeura's Nightmares,https://deckstats.net/decks/6866/468049-mazeura-s-nightmares/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Krenko's Warcry,https://deckstats.net/decks/126645/1535537-krenko-s-warcry/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Enshrinement,https://deckstats.net/decks/171759/2770068-enshrinement/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Omnath - The world-shaping jelly bean,https://deckstats.net/decks/35142/2011803-omnath-the-world-shaping-jelly/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Scion Dragon Combo Primer,https://deckstats.net/decks/141421/2811521-scion-dragon-combo-primer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Riku of Two Reflections,https://deckstats.net/decks/122607/1623989-riku-of-two-reflections/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Do it again,https://deckstats.net/decks/171759/2804023-do-it-again/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Karlov Orzhov EDH,https://deckstats.net/decks/40193/1058807-karlov-orzhov-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
